geography_code,Year,Affordable Home Ownership,Affordable Rent,First Homes,Intermediate Rent,London Affordable Rent,Shared Ownership,Social Rent,Unknown,All afforable
E07000012,2019-20,4.0,283.0,,,,149.0,,,436.0
E07000012,2020-21,,227.0,,,,82.0,7.0,,316.0
E07000012,2021-22,,326.0,3.0,,,87.0,10.0,,426.0
E07000012,2022-23,5.0,203.0,4.0,,,196.0,62.0,,470.0
E07000026,1991-92,22.0,,,,,,18.0,,40.0
E07000026,1992-93,14.0,,,,,,131.0,,145.0
E07000026,1993-94,42.0,,,,,,82.0,,124.0
E07000026,1994-95,52.0,,,,,,52.0,,104.0
E07000026,1995-96,16.0,,,,,,44.0,,60.0
E07000026,1996-97,10.0,,,,,,41.0,,51.0
E07000026,1997-98,23.0,,,,,,51.0,,74.0
E07000026,1998-99,32.0,,,,,,145.0,,177.0
E07000026,1999-00,17.0,,,,,,45.0,,62.0
E07000026,2000-01,5.0,,,,,,43.0,,48.0
E07000026,2001-02,2.0,,,,,,60.0,,62.0
E07000026,2002-03,3.0,,,,,,27.0,,30.0
E07000026,2003-04,9.0,,,,,,18.0,,27.0
E07000026,2004-05,4.0,,,,,,36.0,,40.0
E07000026,2005-06,5.0,,,,,,44.0,,49.0
E07000026,2006-07,13.0,,,,,,22.0,,35.0
E07000026,2007-08,24.0,,,,,,21.0,,45.0
E07000026,2008-09,22.0,,,,,,32.0,,54.0
E07000026,2009-10,23.0,,,,,,80.0,,103.0
E07000026,2010-11,18.0,,,1.0,,,38.0,,57.0
E07000026,2011-12,11.0,3.0,,,,,139.0,,153.0
E07000026,2012-13,25.0,16.0,,,,,56.0,,97.0
E07000026,2013-14,10.0,16.0,,,,,30.0,,56.0
E07000026,2014-15,10.0,42.0,,11.0,,24.0,29.0,,116.0
E07000026,2015-16,23.0,22.0,,2.0,,,47.0,,94.0
E07000026,2016-17,12.0,108.0,,5.0,,11.0,,,136.0
E07000026,2017-18,17.0,50.0,,,,,7.0,,74.0
E07000026,2018-19,9.0,35.0,,,,9.0,13.0,,66.0
E07000026,2019-20,6.0,24.0,,,,9.0,,,39.0
E07000026,2020-21,6.0,11.0,,,,,8.0,,25.0
E07000026,2021-22,4.0,4.0,,,,13.0,,,21.0
E07000026,2022-23,6.0,12.0,3.0,,,4.0,31.0,,56.0
E07000027,1991-92,,,,,,,23.0,,23.0
E07000027,1992-93,2.0,,,,,,59.0,,61.0
E07000027,1993-94,2.0,,,,,,32.0,,34.0
E07000027,1994-95,5.0,,,,,,66.0,,71.0
E07000027,1995-96,5.0,,,,,,52.0,,57.0
E07000027,1996-97,11.0,,,,,,30.0,,41.0
E07000027,1997-98,6.0,,,,,,17.0,,23.0
E07000027,1998-99,,,,,,,24.0,,24.0
E07000027,1999-00,,,,,,,38.0,,38.0
E07000027,2000-01,,,,,,,19.0,,19.0
E07000027,2001-02,,,,,,,23.0,,23.0
E07000027,2002-03,,,,,,,16.0,,16.0
E07000027,2004-05,1.0,,,,,,20.0,,21.0
E07000027,2005-06,,,,,,,8.0,,8.0
E07000027,2006-07,1.0,,,,,,24.0,,25.0
E07000027,2007-08,2.0,,,,,,1.0,,3.0
E07000027,2008-09,1.0,,,,,,6.0,,7.0
E07000027,2010-11,,,,7.0,,,55.0,,62.0
E07000027,2011-12,7.0,,,,,,7.0,,14.0
E07000027,2012-13,1.0,,,,,,10.0,,11.0
E07000027,2013-14,,27.0,,,,,,,27.0
E07000027,2015-16,,2.0,,,,,,,2.0
E07000027,2017-18,,8.0,,,,,,,8.0
E07000027,2021-22,,6.0,,,,16.0,,,22.0
E07000027,2022-23,1.0,3.0,,,,,,,4.0
E07000028,1991-92,19.0,,,,,,52.0,,71.0
E07000028,1992-93,4.0,,,,,,97.0,,101.0
E07000028,1993-94,12.0,,,,,,63.0,,75.0
E07000028,1994-95,58.0,,,,,,57.0,,115.0
E07000028,1995-96,7.0,,,,,,69.0,,76.0
E07000028,1996-97,64.0,,,,,,88.0,,152.0
E07000028,1997-98,6.0,,,,,,18.0,,24.0
E07000028,1998-99,41.0,,,,,,23.0,,64.0
E07000028,1999-00,,,,,,,7.0,,7.0
E07000028,2000-01,,,,,,,32.0,,32.0
E07000028,2001-02,15.0,,,,,,17.0,,32.0
E07000028,2002-03,22.0,,,,,,2.0,,24.0
E07000028,2004-05,21.0,,,,,,6.0,,27.0
E07000028,2005-06,4.0,,,,,,1.0,,5.0
E07000028,2006-07,16.0,,,,,,1.0,,17.0
E07000028,2007-08,14.0,,,,,,19.0,,33.0
E07000028,2008-09,14.0,,,,,,48.0,,62.0
E07000028,2009-10,19.0,,,3.0,,,18.0,,40.0
E07000028,2010-11,37.0,,,11.0,,,98.0,,146.0
E07000028,2011-12,49.0,,,,,,139.0,,188.0
E07000028,2012-13,27.0,17.0,,2.0,,,5.0,,51.0
E07000028,2013-14,31.0,13.0,,7.0,,,16.0,,67.0
E07000028,2014-15,34.0,79.0,,28.0,,,,,141.0
E07000028,2015-16,42.0,,,1.0,,,12.0,,55.0
E07000028,2016-17,29.0,64.0,,3.0,,,44.0,,140.0
E07000028,2017-18,47.0,29.0,,4.0,,,10.0,,90.0
E07000028,2018-19,19.0,63.0,,,,35.0,27.0,,144.0
E07000028,2019-20,47.0,55.0,,,,30.0,8.0,,140.0
E07000028,2020-21,31.0,84.0,,6.0,,1.0,17.0,,139.0
E07000028,2021-22,32.0,136.0,,,,9.0,4.0,,181.0
E07000028,2022-23,35.0,28.0,,,,,,,63.0
E07000029,1991-92,,,,,,,12.0,,12.0
E07000029,1992-93,13.0,,,,,,86.0,,99.0
E07000029,1993-94,16.0,,,,,,64.0,,80.0
E07000029,1994-95,23.0,,,,,,73.0,,96.0
E07000029,1995-96,16.0,,,,,,138.0,,154.0
E07000029,1996-97,6.0,,,,,,75.0,,81.0
E07000029,1997-98,17.0,,,,,,,,17.0
E07000029,1998-99,2.0,,,,,,24.0,,26.0
E07000029,1999-00,1.0,,,,,,30.0,,31.0
E07000029,2000-01,31.0,,,,,,5.0,,36.0
E07000029,2001-02,1.0,,,,,,6.0,,7.0
E07000029,2002-03,1.0,,,,,,,,1.0
E07000029,2003-04,7.0,,,,,,11.0,,18.0
E07000029,2004-05,3.0,,,,,,14.0,,17.0
E07000029,2005-06,2.0,,,,,,,,2.0
E07000029,2007-08,7.0,,,,,,2.0,,9.0
E07000029,2008-09,8.0,,,,,,21.0,,29.0
E07000029,2009-10,3.0,,,,,,36.0,,39.0
E07000029,2010-11,9.0,,,,,,41.0,,50.0
E07000029,2011-12,10.0,,,,,,29.0,,39.0
E07000029,2012-13,2.0,,,,,,53.0,,55.0
E07000029,2013-14,,,,,,,60.0,,60.0
E07000029,2014-15,,14.0,,,,,51.0,,65.0
E07000029,2015-16,,15.0,,,,,,,15.0
E07000029,2016-17,,4.0,,,,,,,4.0
E07000029,2020-21,,26.0,,,,,,,26.0
E07000029,2021-22,2.0,,,,,,,,2.0
E07000029,2022-23,,10.0,,,,,8.0,,18.0
E07000030,1991-92,,,,,,,24.0,,24.0
E07000030,1992-93,,,,,,,59.0,,59.0
E07000030,1993-94,4.0,,,,,,72.0,,76.0
E07000030,1994-95,5.0,,,,,,47.0,,52.0
E07000030,1995-96,8.0,,,,,,41.0,,49.0
E07000030,1996-97,10.0,,,,,,38.0,,48.0
E07000030,1997-98,2.0,,,,,,29.0,,31.0
E07000030,1998-99,2.0,,,,,,27.0,,29.0
E07000030,1999-00,10.0,,,,,,50.0,,60.0
E07000030,2000-01,16.0,,,,,,61.0,,77.0
E07000030,2001-02,9.0,,,,,,55.0,,64.0
E07000030,2002-03,20.0,,,,,,46.0,,66.0
E07000030,2003-04,9.0,,,,,,45.0,,54.0
E07000030,2004-05,4.0,,,,,,27.0,,31.0
E07000030,2005-06,32.0,,,,,,18.0,,50.0
E07000030,2006-07,21.0,,,,,,10.0,,31.0
E07000030,2007-08,21.0,,,,,,20.0,,41.0
E07000030,2008-09,10.0,,,,,,15.0,,25.0
E07000030,2009-10,3.0,,,,,,42.0,,45.0
E07000030,2010-11,4.0,,,1.0,,,22.0,,27.0
E07000030,2011-12,37.0,,,,,,30.0,,67.0
E07000030,2012-13,23.0,16.0,,,,,66.0,,105.0
E07000030,2013-14,8.0,22.0,,,,,1.0,,31.0
E07000030,2014-15,,39.0,,,,3.0,,,42.0
E07000030,2015-16,13.0,28.0,,,,,,,41.0
E07000030,2016-17,7.0,7.0,,1.0,,,16.0,,31.0
E07000030,2017-18,9.0,14.0,,,,2.0,12.0,,37.0
E07000030,2018-19,10.0,15.0,,,,23.0,4.0,,52.0
E07000030,2019-20,4.0,10.0,,,,,11.0,,25.0
E07000030,2020-21,38.0,,,,,,,,38.0
E07000030,2021-22,38.0,15.0,,,,31.0,29.0,,113.0
E07000030,2022-23,28.0,51.0,,,,43.0,,,122.0
E07000031,1991-92,1.0,,,,,,31.0,,32.0
E07000031,1992-93,4.0,,,,,,28.0,,32.0
E07000031,1993-94,5.0,,,,,,106.0,,111.0
E07000031,1994-95,10.0,,,,,,96.0,,106.0
E07000031,1995-96,12.0,,,,,,85.0,,97.0
E07000031,1996-97,21.0,,,,,,34.0,,55.0
E07000031,1997-98,3.0,,,,,,19.0,,22.0
E07000031,1998-99,15.0,,,,,,27.0,,42.0
E07000031,1999-00,7.0,,,,,,38.0,,45.0
E07000031,2000-01,5.0,,,,,,45.0,,50.0
E07000031,2001-02,39.0,,,,,,7.0,,46.0
E07000031,2002-03,2.0,,,,,,13.0,,15.0
E07000031,2003-04,13.0,,,,,,49.0,,62.0
E07000031,2004-05,4.0,,,,,,36.0,,40.0
E07000031,2005-06,50.0,,,,,,24.0,,74.0
E07000031,2006-07,36.0,,,,,,60.0,,96.0
E07000031,2007-08,26.0,,,,,,81.0,,107.0
E07000031,2008-09,25.0,,,,,,52.0,,77.0
E07000031,2009-10,34.0,,,,,,60.0,,94.0
E07000031,2010-11,7.0,,,2.0,,,43.0,,52.0
E07000031,2011-12,12.0,,,17.0,,,38.0,,67.0
E07000031,2012-13,11.0,,,2.0,,,56.0,,69.0
E07000031,2013-14,16.0,37.0,,14.0,,,16.0,,83.0
E07000031,2014-15,14.0,122.0,,58.0,,3.0,29.0,,226.0
E07000031,2015-16,23.0,20.0,,14.0,,11.0,,,68.0
E07000031,2016-17,13.0,89.0,,,,,,,102.0
E07000031,2017-18,21.0,43.0,,9.0,,3.0,,,76.0
E07000031,2018-19,18.0,81.0,,,,13.0,,,112.0
E07000031,2019-20,1.0,46.0,,,,6.0,,,53.0
E07000031,2020-21,9.0,30.0,,,,2.0,3.0,,44.0
E07000031,2021-22,,14.0,,,,17.0,13.0,,44.0
E07000031,2022-23,,,,,,48.0,47.0,,95.0
E07000032,1991-92,5.0,,,,,,44.0,,49.0
E07000032,1992-93,17.0,,,,,,107.0,,124.0
E07000032,1993-94,10.0,,,,,,142.0,,152.0
E07000032,1994-95,23.0,,,,,,73.0,,96.0
E07000032,1995-96,51.0,,,,,,51.0,,102.0
E07000032,1996-97,27.0,,,,,,77.0,,104.0
E07000032,1997-98,43.0,,,,,,75.0,,118.0
E07000032,1998-99,20.0,,,,,,66.0,,86.0
E07000032,1999-00,18.0,,,,,,57.0,,75.0
E07000032,2000-01,4.0,,,,,,43.0,,47.0
E07000032,2001-02,1.0,,,,,,87.0,,88.0
E07000032,2002-03,2.0,,,,,,21.0,,23.0
E07000032,2003-04,1.0,,,,,,32.0,,33.0
E07000032,2004-05,,,,,,,5.0,,5.0
E07000032,2005-06,1.0,,,,,,22.0,,23.0
E07000032,2006-07,7.0,,,,,,6.0,,13.0
E07000032,2007-08,30.0,,,,,,65.0,,95.0
E07000032,2008-09,7.0,,,,,,39.0,,46.0
E07000032,2009-10,9.0,,,,,,9.0,,18.0
E07000032,2010-11,5.0,,,11.0,,,75.0,,91.0
E07000032,2011-12,21.0,,,,,,49.0,,70.0
E07000032,2012-13,5.0,45.0,,,,,6.0,,56.0
E07000032,2013-14,9.0,5.0,,,,,26.0,,40.0
E07000032,2014-15,,43.0,,,,,,,43.0
E07000032,2015-16,,,,,,,65.0,,65.0
E07000032,2016-17,,48.0,,,,12.0,,,60.0
E07000032,2017-18,,82.0,,,,,,,82.0
E07000032,2018-19,,55.0,,,,20.0,2.0,,77.0
E07000032,2019-20,,57.0,,10.0,,21.0,,,88.0
E07000032,2020-21,,42.0,,,,34.0,,,76.0
E07000032,2021-22,11.0,33.0,,,,13.0,6.0,,63.0
E07000032,2022-23,,37.0,,,,27.0,,,64.0
E07000033,1992-93,4.0,,,,,,65.0,,69.0
E07000033,1993-94,1.0,,,,,,50.0,,51.0
E07000033,1994-95,24.0,,,,,,101.0,,125.0
E07000033,1995-96,4.0,,,,,,123.0,,127.0
E07000033,1996-97,3.0,,,,,,13.0,,16.0
E07000033,1997-98,2.0,,,,,,57.0,,59.0
E07000033,1998-99,5.0,,,,,,30.0,,35.0
E07000033,1999-00,4.0,,,,,,25.0,,29.0
E07000033,2000-01,1.0,,,,,,12.0,,13.0
E07000033,2001-02,8.0,,,,,,8.0,,16.0
E07000033,2002-03,1.0,,,,,,42.0,,43.0
E07000033,2003-04,,,,,,,9.0,,9.0
E07000033,2004-05,,,,,,,10.0,,10.0
E07000033,2005-06,1.0,,,,,,,,1.0
E07000033,2006-07,,,,,,,9.0,,9.0
E07000033,2007-08,29.0,,,,,,,,29.0
E07000033,2008-09,29.0,,,,,,35.0,,64.0
E07000033,2009-10,16.0,,,,,,19.0,,35.0
E07000033,2010-11,9.0,,,7.0,,,17.0,,33.0
E07000033,2011-12,13.0,,,,,,45.0,,58.0
E07000033,2012-13,10.0,19.0,,,,,3.0,,32.0
E07000033,2013-14,2.0,46.0,,,,,,,48.0
E07000033,2014-15,1.0,39.0,,,,,16.0,,56.0
E07000033,2016-17,,7.0,,,,,1.0,,8.0
E07000033,2017-18,,34.0,,,,,,,34.0
E07000033,2018-19,,84.0,,,,,,,84.0
E07000033,2019-20,,16.0,,,,22.0,,,38.0
E07000033,2020-21,,41.0,,,,6.0,8.0,,55.0
E07000033,2021-22,,18.0,12.0,,,31.0,12.0,,73.0
E07000033,2022-23,,113.0,9.0,,,9.0,,,131.0
E07000034,1991-92,,,,,,,29.0,,29.0
E07000034,1992-93,3.0,,,,,,91.0,,94.0
E07000034,1993-94,9.0,,,,,,102.0,,111.0
E07000034,1994-95,7.0,,,,,,58.0,,65.0
E07000034,1995-96,5.0,,,,,,17.0,,22.0
E07000034,1996-97,4.0,,,,,,88.0,,92.0
E07000034,1997-98,8.0,,,,,,132.0,,140.0
E07000034,1998-99,4.0,,,,,,109.0,,113.0
E07000034,1999-00,1.0,,,,,,31.0,,32.0
E07000034,2000-01,3.0,,,,,,18.0,,21.0
E07000034,2001-02,1.0,,,,,,98.0,,99.0
E07000034,2002-03,,,,,,,9.0,,9.0
E07000034,2003-04,6.0,,,,,,23.0,,29.0
E07000034,2004-05,1.0,,,,,,5.0,,6.0
E07000034,2005-06,12.0,,,,,,11.0,,23.0
E07000034,2006-07,15.0,,,,,,13.0,,28.0
E07000034,2007-08,6.0,,,,,,,,6.0
E07000034,2008-09,16.0,,,,,,40.0,,56.0
E07000034,2009-10,29.0,,,1.0,,,2.0,,32.0
E07000034,2010-11,4.0,,,3.0,,,6.0,,13.0
E07000034,2011-12,8.0,,,,,,16.0,,24.0
E07000034,2012-13,12.0,2.0,,,,,12.0,,26.0
E07000034,2013-14,12.0,14.0,,,,,12.0,,38.0
E07000034,2014-15,2.0,20.0,,45.0,,,3.0,,70.0
E07000034,2015-16,2.0,3.0,,,,,25.0,,30.0
E07000034,2016-17,,8.0,,,,,3.0,,11.0
E07000034,2017-18,,9.0,,,,7.0,3.0,,19.0
E07000034,2018-19,,14.0,,,,5.0,5.0,,24.0
E07000034,2019-20,,12.0,,8.0,,,5.0,,25.0
E07000034,2020-21,,,,,,,17.0,,17.0
E07000034,2021-22,,59.0,,,,23.0,18.0,,100.0
E07000034,2022-23,,17.0,,,,34.0,33.0,,84.0
E07000035,1991-92,,,,,,,3.0,,3.0
E07000035,1992-93,1.0,,,,,,45.0,,46.0
E07000035,1993-94,20.0,,,,,,83.0,,103.0
E07000035,1994-95,8.0,,,,,,18.0,,26.0
E07000035,1995-96,26.0,,,,,,71.0,,97.0
E07000035,1996-97,6.0,,,,,,26.0,,32.0
E07000035,1997-98,23.0,,,,,,54.0,,77.0
E07000035,1998-99,12.0,,,,,,16.0,,28.0
E07000035,1999-00,7.0,,,,,,28.0,,35.0
E07000035,2000-01,,,,,,,6.0,,6.0
E07000035,2001-02,,,,,,,5.0,,5.0
E07000035,2002-03,7.0,,,,,,15.0,,22.0
E07000035,2003-04,7.0,,,,,,5.0,,12.0
E07000035,2004-05,3.0,,,,,,6.0,,9.0
E07000035,2005-06,22.0,,,,,,46.0,,68.0
E07000035,2006-07,24.0,,,,,,43.0,,67.0
E07000035,2007-08,39.0,,,,,,42.0,,81.0
E07000035,2008-09,22.0,,,,,,70.0,,92.0
E07000035,2009-10,35.0,,,1.0,,,118.0,,154.0
E07000035,2010-11,6.0,,,2.0,,,60.0,,68.0
E07000035,2011-12,7.0,,,,,,34.0,,41.0
E07000035,2012-13,20.0,41.0,,,,,33.0,,94.0
E07000035,2013-14,10.0,69.0,,,,,,,79.0
E07000035,2014-15,,25.0,,,,14.0,,,39.0
E07000035,2015-16,,12.0,,,,3.0,,,15.0
E07000035,2016-17,,3.0,,,,8.0,,,11.0
E07000035,2017-18,,21.0,,,,3.0,,,24.0
E07000035,2018-19,,82.0,,3.0,,42.0,,,127.0
E07000035,2019-20,,14.0,,,,9.0,,,23.0
E07000035,2020-21,,11.0,,,,11.0,,,22.0
E07000035,2021-22,,50.0,,,,3.0,3.0,,56.0
E07000035,2022-23,,24.0,,,,27.0,8.0,,59.0
E07000036,1991-92,1.0,,,,,,12.0,,13.0
E07000036,1992-93,17.0,,,,,,46.0,,63.0
E07000036,1993-94,12.0,,,,,,61.0,,73.0
E07000036,1994-95,15.0,,,,,,124.0,,139.0
E07000036,1995-96,43.0,,,,,,172.0,,215.0
E07000036,1996-97,31.0,,,,,,62.0,,93.0
E07000036,1997-98,15.0,,,,,,62.0,,77.0
E07000036,1998-99,36.0,,,,,,108.0,,144.0
E07000036,1999-00,,,,,,,48.0,,48.0
E07000036,2000-01,5.0,,,,,,42.0,,47.0
E07000036,2001-02,3.0,,,,,,38.0,,41.0
E07000036,2002-03,,,,,,,7.0,,7.0
E07000036,2004-05,3.0,,,,,,27.0,,30.0
E07000036,2005-06,28.0,,,,,,8.0,,36.0
E07000036,2006-07,19.0,,,,,,16.0,,35.0
E07000036,2007-08,46.0,,,,,,56.0,,102.0
E07000036,2008-09,23.0,,,,,,108.0,,131.0
E07000036,2009-10,32.0,,,1.0,,,33.0,,66.0
E07000036,2010-11,28.0,,,12.0,,,58.0,,98.0
E07000036,2011-12,13.0,,,,,,28.0,,41.0
E07000036,2012-13,17.0,,,,,,,,17.0
E07000036,2013-14,9.0,32.0,,,,,67.0,,108.0
E07000036,2014-15,15.0,94.0,,,,25.0,7.0,,141.0
E07000036,2015-16,6.0,16.0,,,,8.0,4.0,,34.0
E07000036,2016-17,,25.0,,,,1.0,2.0,,28.0
E07000036,2017-18,,63.0,,,,12.0,,,75.0
E07000036,2018-19,,21.0,,,,33.0,,,54.0
E07000036,2019-20,,59.0,,,,31.0,,,90.0
E07000036,2020-21,,25.0,,,,9.0,3.0,,37.0
E07000036,2021-22,,64.0,,,,,,,64.0
E07000036,2022-23,,31.0,,,,,,,31.0
E07000037,1992-93,6.0,,,,,,91.0,,97.0
E07000037,1993-94,5.0,,,,,,50.0,,55.0
E07000037,1994-95,7.0,,,,,,40.0,,47.0
E07000037,1995-96,30.0,,,,,,59.0,,89.0
E07000037,1996-97,31.0,,,,,,71.0,,102.0
E07000037,1997-98,10.0,,,,,,8.0,,18.0
E07000037,1998-99,8.0,,,,,,6.0,,14.0
E07000037,1999-00,25.0,,,,,,52.0,,77.0
E07000037,2000-01,5.0,,,,,,35.0,,40.0
E07000037,2001-02,20.0,,,,,,5.0,,25.0
E07000037,2002-03,,,,,,,12.0,,12.0
E07000037,2003-04,8.0,,,,,,22.0,,30.0
E07000037,2004-05,26.0,,,,,,14.0,,40.0
E07000037,2005-06,73.0,,,,,,11.0,,84.0
E07000037,2006-07,21.0,,,,,,24.0,,45.0
E07000037,2007-08,23.0,,,,,,70.0,,93.0
E07000037,2008-09,3.0,,,,,,21.0,,24.0
E07000037,2009-10,6.0,,,1.0,,,12.0,,19.0
E07000037,2010-11,1.0,,,1.0,,,20.0,,22.0
E07000037,2011-12,5.0,,,,,,32.0,,37.0
E07000037,2012-13,27.0,,,2.0,,,25.0,,54.0
E07000037,2013-14,2.0,,,,,,,,2.0
E07000037,2014-15,6.0,22.0,,,,11.0,18.0,,57.0
E07000037,2015-16,23.0,,,,,,13.0,,36.0
E07000037,2016-17,3.0,23.0,,,,4.0,23.0,,53.0
E07000037,2017-18,8.0,15.0,,,,8.0,,,31.0
E07000037,2018-19,3.0,115.0,,,,20.0,,,138.0
E07000037,2019-20,6.0,24.0,,,,3.0,,,33.0
E07000037,2020-21,7.0,16.0,,,,11.0,,,34.0
E07000037,2021-22,7.0,88.0,,,,69.0,4.0,,168.0
E07000037,2022-23,12.0,53.0,,,,40.0,3.0,,108.0
E07000038,1992-93,,,,,,,41.0,,41.0
E07000038,1993-94,6.0,,,,,,30.0,,36.0
E07000038,1994-95,9.0,,,,,,34.0,,43.0
E07000038,1995-96,10.0,,,,,,47.0,,57.0
E07000038,1996-97,17.0,,,,,,62.0,,79.0
E07000038,1997-98,2.0,,,,,,2.0,,4.0
E07000038,1998-99,3.0,,,,,,21.0,,24.0
E07000038,1999-00,,,,,,,70.0,,70.0
E07000038,2000-01,,,,,,,15.0,,15.0
E07000038,2001-02,1.0,,,,,,,,1.0
E07000038,2002-03,,,,,,,18.0,,18.0
E07000038,2003-04,3.0,,,,,,25.0,,28.0
E07000038,2004-05,3.0,,,,,,8.0,,11.0
E07000038,2005-06,29.0,,,,,,99.0,,128.0
E07000038,2006-07,49.0,,,,,,21.0,,70.0
E07000038,2007-08,33.0,,,,,,49.0,,82.0
E07000038,2008-09,26.0,,,,,,40.0,,66.0
E07000038,2009-10,6.0,,,2.0,,,45.0,,53.0
E07000038,2010-11,1.0,,,6.0,,,,,7.0
E07000038,2011-12,8.0,,,,,,16.0,,24.0
E07000038,2012-13,20.0,,,4.0,,,37.0,,61.0
E07000038,2013-14,3.0,22.0,,,,,4.0,,29.0
E07000038,2014-15,7.0,143.0,,,,6.0,4.0,,160.0
E07000038,2015-16,12.0,92.0,,86.0,,6.0,11.0,,207.0
E07000038,2016-17,,,,,,,5.0,,5.0
E07000038,2017-18,,57.0,,,,25.0,1.0,,83.0
E07000038,2018-19,,36.0,,,,7.0,8.0,,51.0
E07000038,2019-20,,55.0,,,,36.0,7.0,,98.0
E07000038,2020-21,,20.0,,,,63.0,10.0,,93.0
E07000038,2021-22,17.0,65.0,,,,15.0,4.0,,101.0
E07000038,2022-23,,110.0,17.0,,,52.0,7.0,,186.0
E07000039,1991-92,,,,,,,17.0,,17.0
E07000039,1992-93,2.0,,,,,,48.0,,50.0
E07000039,1993-94,3.0,,,,,,96.0,,99.0
E07000039,1994-95,4.0,,,,,,92.0,,96.0
E07000039,1995-96,7.0,,,,,,5.0,,12.0
E07000039,1996-97,18.0,,,,,,66.0,,84.0
E07000039,1997-98,10.0,,,,,,1.0,,11.0
E07000039,1998-99,3.0,,,,,,61.0,,64.0
E07000039,1999-00,1.0,,,,,,5.0,,6.0
E07000039,2000-01,,,,,,,40.0,,40.0
E07000039,2001-02,,,,,,,24.0,,24.0
E07000039,2002-03,13.0,,,,,,47.0,,60.0
E07000039,2003-04,,,,,,,56.0,,56.0
E07000039,2004-05,3.0,,,,,,10.0,,13.0
E07000039,2005-06,26.0,,,,,,,,26.0
E07000039,2006-07,13.0,,,,,,3.0,,16.0
E07000039,2007-08,35.0,,,,,,14.0,,49.0
E07000039,2008-09,6.0,,,,,,53.0,,59.0
E07000039,2009-10,45.0,,,1.0,,,52.0,,98.0
E07000039,2010-11,37.0,,,8.0,,,64.0,,109.0
E07000039,2011-12,29.0,,,,,,68.0,,97.0
E07000039,2012-13,50.0,,,,,,70.0,,120.0
E07000039,2013-14,5.0,12.0,,,,,1.0,,18.0
E07000039,2014-15,14.0,69.0,,,,2.0,11.0,,96.0
E07000039,2015-16,11.0,16.0,,,,,37.0,,64.0
E07000039,2016-17,,89.0,,,,3.0,46.0,,138.0
E07000039,2017-18,,,,,,60.0,222.0,,282.0
E07000039,2018-19,,83.0,,,,41.0,101.0,,225.0
E07000039,2019-20,,126.0,,,,63.0,107.0,,296.0
E07000039,2020-21,,77.0,,,,82.0,91.0,,250.0
E07000039,2021-22,,97.0,,,,34.0,25.0,,156.0
E07000039,2022-23,,110.0,9.0,,,22.0,,,141.0
E07000040,1991-92,,,,,,,134.0,,134.0
E07000040,1992-93,4.0,,,,,,139.0,,143.0
E07000040,1993-94,21.0,,,,,,86.0,,107.0
E07000040,1994-95,19.0,,,,,,100.0,,119.0
E07000040,1995-96,19.0,,,,,,208.0,,227.0
E07000040,1996-97,32.0,,,,,,43.0,,75.0
E07000040,1997-98,10.0,,,,,,106.0,,116.0
E07000040,1998-99,9.0,,,,,,68.0,,77.0
E07000040,1999-00,36.0,,,,,,37.0,,73.0
E07000040,2000-01,3.0,,,,,,20.0,,23.0
E07000040,2001-02,3.0,,,,,,31.0,,34.0
E07000040,2002-03,2.0,,,,,,5.0,,7.0
E07000040,2003-04,,,,,,,17.0,,17.0
E07000040,2004-05,18.0,,,,,,29.0,,47.0
E07000040,2005-06,20.0,,,,,,39.0,,59.0
E07000040,2006-07,2.0,,,,,,,,2.0
E07000040,2007-08,20.0,,,,,,26.0,,46.0
E07000040,2008-09,18.0,,,,,,,,18.0
E07000040,2009-10,9.0,,,,,,12.0,,21.0
E07000040,2010-11,24.0,,,2.0,,,87.0,,113.0
E07000040,2011-12,43.0,6.0,,11.0,,,93.0,,153.0
E07000040,2012-13,58.0,12.0,,11.0,,,27.0,,108.0
E07000040,2013-14,114.0,24.0,,13.0,,,86.0,,237.0
E07000040,2014-15,68.0,214.0,,12.0,,44.0,90.0,,428.0
E07000040,2015-16,8.0,64.0,,18.0,,31.0,14.0,,135.0
E07000040,2016-17,,117.0,,,,26.0,3.0,,146.0
E07000040,2017-18,7.0,122.0,,,,87.0,4.0,,220.0
E07000040,2018-19,44.0,181.0,,6.0,,118.0,47.0,,396.0
E07000040,2019-20,,141.0,,,,161.0,41.0,,343.0
E07000040,2020-21,,98.0,,,,90.0,33.0,,221.0
E07000040,2021-22,,135.0,,,,78.0,47.0,,260.0
E07000040,2022-23,,62.0,13.0,,,41.0,49.0,,165.0
E07000041,1991-92,18.0,,,,,,98.0,,116.0
E07000041,1992-93,47.0,,,,,,78.0,,125.0
E07000041,1993-94,55.0,,,,,,51.0,,106.0
E07000041,1994-95,52.0,,,,,,46.0,,98.0
E07000041,1995-96,32.0,,,,,,99.0,,131.0
E07000041,1996-97,50.0,,,,,,195.0,,245.0
E07000041,1997-98,30.0,,,,,,85.0,,115.0
E07000041,1998-99,33.0,,,,,,63.0,,96.0
E07000041,1999-00,10.0,,,,,,174.0,,184.0
E07000041,2000-01,7.0,,,,,,146.0,,153.0
E07000041,2001-02,3.0,,,,,,98.0,,101.0
E07000041,2002-03,23.0,,,,,,204.0,,227.0
E07000041,2003-04,12.0,,,,,,39.0,,51.0
E07000041,2004-05,56.0,,,,,,72.0,,128.0
E07000041,2005-06,68.0,,,,,,174.0,,242.0
E07000041,2006-07,54.0,,,,,,156.0,,210.0
E07000041,2007-08,21.0,,,,,,42.0,,63.0
